steamid,playtime_forever,achievement_count,efficiency_score,max_survive_minutes,max_items_crafted,max_zombies_killed,max_players_killed,max_fortitude_skill,max_travel_distance,max_death_count,max_character_level,playtime_outlier,impossible_survival,zero_achieve_high_playtime,suspect_flag,max_activity_mean,max_activity_pca
76561198136969425,158,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198078497262,6364,43,0.0067567567567567,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198274950775,866,43,0.0496535796766743,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198039417534,188,7,0.0372340425531914,0,50,0,0,0,10,0,0,False,False,False,False,-0.7690885062992613,-1.5381888666726389
76561198041625770,2846,21,0.0073787772312016,600,50,500,0,0,50,14,70,False,False,False,False,-0.3230919004959525,-0.643779287564567
76561198028922089,2803,43,0.0153407063860149,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198118069340,2016,43,0.021329365079365,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197967055456,9576,40,0.0041771094402673,1680,1500,2500,25,10,250,28,300,False,False,False,False,1.0779003036018906,2.1629424475140016
76561198004859223,419,2,0.0047732696897374,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198002555892,611,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197979911851,387,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198878464160,311,43,0.1382636655948553,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198101049562,604,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198073789253,246,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198162235689,688,43,0.0625,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198087088306,7904,29,0.0036690283400809,600,1500,2500,0,6,250,28,70,False,False,False,False,0.2729932174785229,0.5511547056679876
76561198333940820,416,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197991361144,914,14,0.0153172866520787,0,500,10,1,0,10,7,7,False,False,False,False,-0.70435483136568,-1.4095808813065833
76561198098080821,1944,21,0.0108024691358024,600,50,500,0,10,50,1,28,False,False,False,False,-0.40349436194073546,-0.8046535413595741
76561198043898087,522,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197972542742,159,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198039198161,7408,43,0.005804535637149,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198121398682,600,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198030273896,2635,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198027904347,3928,19,0.0048370672097759,0,1500,100,0,10,50,1,70,False,False,False,False,-0.4548430257695034,-0.9121967968416583
76561198016344025,742,13,0.0175202156334231,180,50,10,0,0,10,1,28,False,False,False,False,-0.6525302319908275,-1.3047321410770436
76561198043720348,8449,40,0.0047342880814297,600,5000,2500,25,10,250,28,140,False,False,False,False,0.7892332021229509,1.576756246715463
76561198095241695,381,8,0.0209973753280839,60,50,10,0,0,0,0,7,False,False,False,False,-0.7332434507684606,-1.4663703441244966
76561199182283731,1209,43,0.0355665839536807,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198007802153,579,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197985000161,423,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198020051378,455,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198061023307,7343,43,0.0058559172000544,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197985269540,167,6,0.0359281437125748,0,500,0,0,0,0,1,0,False,False,False,False,-0.7199438928688597,-1.4407988657797508
76561198015904504,421,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198097498028,253,43,0.1699604743083003,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198025257831,485,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197991991520,502,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198137376448,400,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198280830500,319,13,0.0407523510971786,60,50,100,0,0,10,1,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561197980206308,611,4,0.0065466448445171,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198046242117,312,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198058781656,1335,21,0.0157303370786516,60,1500,100,0,0,50,14,28,False,False,False,False,-0.5149894931866655,-1.0324705125616906
76561198056047449,12517,29,0.002316849085244,600,5000,500,0,4,250,14,70,False,False,False,False,0.21749884723846427,0.4275107222572029
76561198045737785,532,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198438963871,4543,25,0.0055029716046665,180,500,500,0,4,250,28,140,False,False,False,False,-0.2817351428509251,-0.5624692968714907
76561197979084213,551,4,0.0072595281306715,0,0,0,0,0,0,1,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197961621019,282,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197993745077,124,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197995594353,497,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198068270261,29105,38,0.0013056175914791,1680,5000,2500,0,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197996741382,36028,43,0.0011935161541023,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198102339835,651,6,0.0092165898617511,0,0,10,0,0,0,1,0,False,False,False,False,-0.7723603676402566,-1.5446043690422935
76561198002839561,163,4,0.0245398773006134,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198066148879,399,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198036468361,6009,43,0.0071559327675153,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198003093454,3375,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198021536460,3429,28,0.0081656459609215,600,500,500,0,10,50,14,140,False,False,False,False,-0.13994318465757927,-0.2782655303466673
76561197973883957,340,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197978114813,2068,22,0.0106382978723404,180,500,500,0,10,50,1,28,False,False,False,False,-0.4961417067036798,-0.9914673069915095
76561198273331891,893,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198143892061,5832,43,0.0073731138545953,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198019078835,335,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198352269269,2458,39,0.0158665581773799,1680,5000,500,5,10,1000,28,300,False,False,False,False,1.022405933361832,2.0392984641032164
76561197991141199,18065,34,0.0018820924439523,1680,5000,2500,1,6,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197991213990,3690,26,0.0070460704607046,180,500,2500,0,4,250,28,70,False,False,False,False,0.021991007217618125,0.05052871493674574
76561198150023286,222,7,0.0315315315315315,60,0,10,0,0,0,1,0,False,False,False,False,-0.7521043736126358,-1.5040038309673187
76561198035848155,1452,21,0.0144628099173553,600,1500,500,1,0,50,1,28,False,False,False,False,-0.245139496442775,-0.49084131626026783
76561197972436190,187,8,0.0427807486631016,60,0,10,0,0,10,0,7,False,False,False,False,-0.7387039633718386,-1.4771914553348175
76561199090560394,381,43,0.1128608923884514,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198046588672,1594,25,0.0156838143036386,180,1500,100,0,10,10,7,28,False,False,False,False,-0.47447750513142384,-0.951269436411741
76561197980146038,454,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198021038522,431,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198042395850,164,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198092017683,15788,43,0.0027235875348365,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198969624940,5566,43,0.0077254761049227,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198014470876,18567,43,0.0023159368772553,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561199528084889,458,43,0.093886462882096,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198010287383,22597,35,0.0015488781696685,600,5000,2500,0,8,1000,28,300,False,False,False,False,1.0955282933411719,2.1896105468869185
76561198257422651,75,1,0.0133333333333333,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198040923840,9147,34,0.0037170657046026,1680,5000,2500,0,10,250,7,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198040161412,564,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198049304391,27185,43,0.0015817546441052,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197999392948,61432,39,0.0006348482875374,1680,5000,2500,1,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198016019048,451,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197995138062,142,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198083915913,1648,43,0.0260922330097087,1680,5000,2500,25,10,1000,28,300,False,True,False,True,1.460136185838347,2.9204202322364647
76561198046680021,473,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197965388486,4471,43,0.0096175352270185,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198079972348,192,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198030926535,11005,39,0.0035438437074057,1680,5000,500,25,10,250,28,300,False,False,False,False,1.022405933361832,2.0392984641032164
76561198023794868,512,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198017401678,6436,43,0.0066811684275947,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198046978149,4480,26,0.0058035714285714,600,5000,2500,1,0,250,7,70,False,False,False,False,0.6552290997149792,1.3086324903904512
76561197982507630,221,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197981690710,399,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198351577048,5658,43,0.0075998586072817,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198023114147,429,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198050615194,17515,33,0.0018840993434199,1680,5000,2500,0,10,250,1,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198139084236,542,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198340310727,276,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198059395340,16567,43,0.0025955212168769,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198051745012,440,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197991715731,1147,12,0.010462074978204,60,50,100,0,0,10,1,7,False,False,False,False,-0.7135455894070175,-1.4267198645585004
76561198170269198,167,14,0.0838323353293413,60,1500,10,0,0,0,1,28,False,False,False,False,-0.5346873545481088,-1.0721209921276869
76561197994164612,3176,43,0.0135390428211586,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198000619480,12246,43,0.0035113506451086,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197971320635,451,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197994014911,4430,31,0.0069977426636568,600,500,2500,0,8,250,14,300,False,False,False,False,0.6040821590371566,1.2157105379580364
76561198021125310,10196,42,0.004119262455865,1680,5000,2500,25,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197999726935,10509,40,0.0038062612998382,1680,1500,2500,25,10,250,28,300,False,False,False,False,1.0779003036018906,2.1629424475140016
76561198078361063,14666,43,0.0029319514523387,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197997740965,415,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197972344657,7427,43,0.0057896862797899,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198080141083,341,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198045195189,55,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198379883679,2417,43,0.0177906495655771,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198963491346,6509,43,0.0066062375172837,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197970761123,404,10,0.0247524752475247,0,50,10,0,0,10,14,0,False,False,False,False,-0.7668998550368786,-1.5337832578319726
76561197979042906,11484,35,0.0030477185649599,1680,5000,2500,0,10,250,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198041080728,997,18,0.0180541624874623,180,50,100,0,0,50,14,28,False,False,False,False,-0.6328323706293844,-1.2650816615110474
76561199444502697,134011,43,0.0003208691823805,1680,5000,2500,25,10,1000,28,300,True,False,False,True,1.460136185838347,2.9204202322364647
76561198040296837,647,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198331237133,232,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198384351293,1916,43,0.0224425887265135,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197969158018,405,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198091484468,284,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198031679484,6173,5,0.0008099789405475,60,0,0,0,0,0,0,0,False,False,False,False,-0.7542930248750185,-1.508409439807985
76561198078207454,75935,40,0.0005267663132942,1680,5000,2500,5,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198048453468,1454,23,0.0158184319119669,60,1500,100,1,0,50,14,70,False,False,False,False,-0.4345870317418825,-0.8715962587666836
76561198030408706,8294,43,0.005184470701712,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198030118274,10777,40,0.0037116080541894,1680,5000,2500,1,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198023692991,547,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198019563370,10102,43,0.0042565828548802,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198104557457,469,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561197963040896,664,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198358116112,5980,43,0.007190635451505,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561197989807190,435,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198347518030,510,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198024546321,435,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
76561198063268722,73177,43,0.0005876163275346,1680,5000,2500,25,10,1000,28,300,False,False,False,False,1.460136185838347,2.9204202322364647
76561198008037678,386,0,0.0,0,0,0,0,0,0,0,0,False,False,False,False,-0.7745490189026393,-1.5490099778829598
