steamid,playtime_forever,achievement_count,efficiency_score,combat_count,combat_skill_count,crafting_count,death_count,exploration_count,leveling_count,player_killer_count,survival_count,zombie_killer_count,playtime_outlier,impossible_survival,zero_achieve_high_playtime,abnormal_behavior_flag,category_activity_mean,category_activity_pca,category_activity_mean_recalc,category_activity_pca_recalc
76561198002466205,256,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197979230085,395,10,0.0253164556962025,0,0,5,0,0,5,0,0,0,False,False,False,0,2.0,-8.311265105364898,1.1111111111111112,-1.4350477134899067
76561198093999461,251,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197992012153,2522,16,0.0063441712926249,2,1,6,1,1,1,0,2,2,False,False,False,0,3.2,-2.0856913203105876,1.7777777777777777,-0.15624832318214074
76561198811786065,5376,43,0.0079985119047619,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198000244134,304,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198239799624,625,15,0.024,2,0,5,3,1,0,0,2,2,False,False,False,0,3.0,-3.2330128557197746,1.6666666666666667,-0.20335981283996032
76561198023327915,176,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561199383273506,3612,25,0.0069213732004429,2,1,7,3,4,2,0,3,3,False,False,False,0,5.0,7.486652283921874,2.7777777777777777,1.3100294514196054
76561197993864895,2287,1,0.0004372540445999,1,0,0,0,0,0,0,0,0,False,False,False,0,0.2,-18.195392873445,0.1111111111111111,-2.4684155228018585
76561197981942241,1231,13,0.0105605199025182,2,0,4,1,2,2,0,0,2,False,False,False,0,2.6,-5.328300004836384,1.4444444444444444,-0.5782160839754635
76561197988437395,6080,32,0.0052631578947368,2,4,8,3,3,5,0,4,3,False,False,False,0,6.4,14.870637237508364,3.5555555555555554,2.47104683346705
76561198117123612,5756,12,0.0020847810979847,1,0,4,1,1,2,0,1,2,False,False,False,0,2.4,-6.3609965947641065,1.3333333333333333,-0.8237420894608283
76561198871277392,8524,43,0.0050445800093852,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197991015284,2347,22,0.0093736685129953,2,2,7,2,2,2,0,2,3,False,False,False,0,4.4,4.277393076060832,2.4444444444444446,0.8335885241308172
76561198014950467,278,4,0.014388489208633,0,0,4,0,0,0,0,0,0,False,False,False,0,0.8,-14.733303387042586,0.4444444444444444,-2.3431204799956147
76561198009555744,1662,11,0.00661853188929,1,0,2,2,1,2,1,1,1,False,False,False,0,2.2,-7.584005858024659,1.2222222222222223,-0.848220435866965
76561198057885021,2021,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198815618606,25514,3,0.0001175825037234,1,0,0,1,0,0,0,0,1,False,False,False,0,0.6,-16.12473354087282,0.3333333333333333,-2.0665321539929873
76561197963831883,516,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198046008728,174,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197996566711,50994,39,0.0007647958583362,3,4,8,4,6,5,0,5,4,False,False,False,0,7.8,22.240379561445256,4.333333333333333,3.7515787540753793
76561198275561256,11436,43,0.0037600559636236,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198068624982,393,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198821331009,4157,43,0.0103439980755352,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561199156984115,3957,24,0.0060652009097801,3,0,6,4,4,2,0,2,3,False,False,False,0,4.8,6.321234886727947,2.6666666666666665,1.3276970934629724
76561198027844898,50254,35,0.0006964619731762,3,2,8,4,5,5,0,4,4,False,False,False,0,7.0,18.036091396620424,3.888888888888889,3.070006508861165
76561198160775754,6180,43,0.0069579288025889,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197987689379,3762,24,0.0063795853269537,2,0,8,4,4,2,1,1,2,False,False,False,0,4.8,6.471755319958319,2.6666666666666665,1.057423959494475
76561198025841721,749,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198123613712,5510,43,0.0078039927404718,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198009121120,371,7,0.0188679245283018,1,0,2,0,0,1,0,2,1,False,False,False,0,1.4,-11.751396852626709,0.7777777777777778,-1.5583219036875118
76561197993579927,5231,32,0.0061173771745364,2,4,7,4,3,4,0,4,4,False,False,False,0,6.4,14.762542438335831,3.5555555555555554,2.611410501274802
76561198136969425,158,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197962061039,133,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198096609152,709,17,0.0239774330042313,1,0,6,1,2,3,0,2,2,False,False,False,0,3.4,-0.9311161680394092,1.8888888888888888,-0.1457796806776903
76561198034536984,2017,25,0.0123946455131383,1,4,4,3,3,5,0,3,2,False,False,False,0,5.0,7.297022925723997,2.7777777777777777,1.4212308974679246
76561198111824451,247,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198067986413,10619,37,0.0034843205574912,3,4,8,3,5,5,1,4,4,False,False,False,0,7.4,20.090232500978285,4.111111111111111,3.4168148265131864
76561198120101132,497,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198019621629,11955,31,0.0025930572982015,2,1,8,4,3,5,0,4,4,False,False,False,0,6.2,13.834654123921045,3.4444444444444446,2.32541374419017
76561197978017307,129,7,0.0542635658914728,1,0,5,0,0,0,0,1,0,False,False,False,0,1.4,-11.550657651420478,0.7777777777777778,-1.7963753679943357
76561198121733143,353,13,0.036827195467422,2,0,5,2,1,1,0,1,1,False,False,False,0,2.6,-5.2979209015258455,1.4444444444444444,-0.6162378969553476
76561197985269540,167,6,0.0359281437125748,0,0,5,1,0,0,0,0,0,False,False,False,0,1.2,-12.581880253586752,0.6666666666666666,-2.044782196684701
76561197971044263,443,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198180130274,154,5,0.0324675324675324,1,0,3,1,0,0,0,0,0,False,False,False,0,1.0,-13.808103551466214,0.5555555555555556,-1.970314370241001
76561198061920716,53498,43,0.0008037683651725,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198036814593,4974,34,0.0068355448331322,2,4,6,4,4,5,1,4,4,False,False,False,0,6.8,16.80009001100483,3.7777777777777777,2.9973498187811565
76561197997616073,2094,21,0.0100286532951289,3,0,6,3,2,2,0,2,3,False,False,False,0,4.2,3.1314979475308675,2.3333333333333335,0.8413836618282636
76561198049902675,4281,21,0.004905395935529,2,1,7,2,3,2,0,2,2,False,False,False,0,4.2,3.2827997506312023,2.3333333333333335,0.5915848094536874
76561198025334646,878,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198176116389,7634,37,0.004846738276133,3,4,8,4,5,5,0,4,4,False,False,False,0,7.4,20.10718636072676,4.111111111111111,3.4350174809183325
76561198017412419,6078,43,0.0070746956235603,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197982243076,2970,28,0.0094276094276094,3,0,7,4,3,3,2,3,3,False,False,False,0,5.6,10.510007678080186,3.111111111111111,1.978429873233962
76561197994120127,61,6,0.0983606557377049,1,0,4,1,0,0,0,0,0,False,False,False,0,1.2,-12.690170457204736,0.6666666666666666,-1.8704329356160292
76561198072917499,461,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198167940370,6290,20,0.0031796502384737,2,0,5,4,2,2,1,2,2,False,False,False,0,4.0,2.0167788878882966,2.2222222222222223,0.6425560543534548
76561197995068607,19856,37,0.0018634165995165,2,4,8,4,6,5,0,4,4,False,False,False,0,7.4,20.175666920084627,4.111111111111111,3.304715076699072
76561198040178115,397,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197963714403,13856,43,0.0031033487297921,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197969430536,154,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198162399308,1210,1,0.0008264462809917,1,0,0,0,0,0,0,0,0,False,False,False,0,0.2,-18.195392873445,0.1111111111111111,-2.4684155228018585
76561197976602082,6935,26,0.003749098774333,1,0,7,3,3,4,1,3,4,False,False,False,0,5.2,8.538686009014036,2.888888888888889,1.4163222253790138
76561197982512807,1654,18,0.0108827085852478,1,0,7,1,2,2,0,3,2,False,False,False,0,3.6,0.1810656394559586,2.0,-0.034903530746202505
76561198002516604,46622,33,0.0007078203423276,2,1,8,4,5,5,0,4,4,False,False,False,0,6.6,15.990901023923753,3.6666666666666665,2.6132703271389373
76561198077651994,73,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198053777519,212,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198015859524,2304,43,0.0186631944444444,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198052678573,191,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197960335311,576,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198013104879,931,19,0.0204081632653061,2,3,6,1,1,2,0,2,2,False,False,False,0,3.8,1.0462246812789928,2.111111111111111,0.37040091525117386
76561197996741382,36028,43,0.0011935161541023,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198118371170,783,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197960799550,16834,39,0.0023167399310918,1,4,8,4,6,5,3,4,4,False,False,False,0,7.8,22.21563256777875,4.333333333333333,3.5712469638478144
76561198017551313,18029,36,0.0019967829607854,3,4,7,3,5,5,0,5,4,False,False,False,0,7.2,19.01083297798807,4.0,3.309312179290082
76561198088747537,9874,27,0.0027344541219363,1,1,8,3,3,5,0,3,3,False,False,False,0,5.4,9.699282149988225,3.0,1.4766666980049914
76561197970423195,580,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198050210437,146,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198022855642,557,9,0.0161579892280071,0,0,5,1,0,0,1,1,1,False,False,False,0,1.8,-9.473105030045918,1.0,-1.4884685005983131
76561198000388603,22470,32,0.0014241210502892,2,3,8,1,6,5,0,4,3,False,False,False,0,6.4,15.002480027070572,3.5555555555555554,2.3234125244897337
76561197978590706,194,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198060934212,3579,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197979584400,31,3,0.0967741935483871,0,0,3,0,0,0,0,0,0,False,False,False,0,0.6,-15.851236481304063,0.3333333333333333,-2.4430019146205866
76561198044596404,592,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198037089044,540,13,0.024074074074074,0,1,5,1,1,1,0,2,2,False,False,False,0,2.6,-5.222910195859059,1.4444444444444444,-0.8045911491944009
76561197975231961,164,10,0.0609756097560975,0,0,4,2,0,1,2,0,1,False,False,False,0,2.0,-8.53526061890106,1.1111111111111112,-1.220633607563064
76561198144877447,6498,21,0.0032317636195752,2,0,7,3,2,2,0,2,3,False,False,False,0,4.2,3.239788151148847,2.3333333333333335,0.6670344007595915
76561199035909277,367,4,0.0108991825613079,1,0,3,0,0,0,0,0,0,False,False,False,0,0.8,-14.841593590660567,0.4444444444444444,-2.1687712189269424
76561198005601881,369,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198023073191,37749,43,0.0011391030225966,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198071127906,4110,23,0.005596107055961,2,0,5,2,2,4,0,4,4,False,False,False,0,4.6,5.239382793210119,2.5555555555555554,1.1407836990642561
76561198868119380,44483,43,0.000966661421217,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198042896883,14806,31,0.0020937457787383,2,3,8,3,5,3,1,3,3,False,False,False,0,6.2,13.831161009220178,3.4444444444444446,2.2607426102330708
76561198830842180,5171,43,0.0083156062657126,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198000300198,553,9,0.0162748643761302,1,0,5,2,0,0,0,0,1,False,False,False,0,1.8,-9.50157803037108,1.0,-1.3686681321821859
76561197980160533,479,1,0.0020876826722338,1,0,0,0,0,0,0,0,0,False,False,False,0,0.2,-18.195392873445,0.1111111111111111,-2.4684155228018585
76561197991952155,15113,31,0.0020512141864619,2,2,8,4,4,5,0,2,4,False,False,False,0,6.2,13.8381855545413,3.4444444444444446,2.3065815583278115
76561198078497262,6364,43,0.0067567567567567,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198052850469,3972,4,0.0010070493454179,0,0,0,0,4,0,0,0,0,False,False,False,0,0.8,-14.892541964083051,0.4444444444444444,-2.166933052597968
76561197980146038,454,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198064893984,7719,33,0.0042751651768363,3,4,8,2,3,5,0,4,4,False,False,False,0,6.6,15.883959382335338,3.6666666666666665,2.750247200597682
76561198023519071,1456,18,0.0123626373626373,2,0,5,4,3,1,0,1,2,False,False,False,0,3.6,-0.0375246297565929,2.0,0.27195890348823276
76561198017401678,6436,43,0.0066811684275947,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198008085425,2398,21,0.0087572977481234,2,0,8,1,2,3,0,3,2,False,False,False,0,4.2,3.3694626618441745,2.3333333333333335,0.5008468659485609
76561198071585954,2201,25,0.0113584734211721,2,2,7,2,4,3,0,2,3,False,False,False,0,5.0,7.494461013546797,2.7777777777777777,1.2830833734557314
76561199335324815,276,6,0.0217391304347826,1,0,0,1,1,2,0,0,1,False,False,False,0,1.2,-12.924968015904977,0.6666666666666666,-1.599327329766309
76561198018420672,32570,43,0.0013202333435677,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197960902680,29386,43,0.0014632818348873,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198028849094,582,16,0.0274914089347079,2,0,6,2,2,1,0,1,2,False,False,False,0,3.2,-2.064695063885182,1.7777777777777777,-0.16900165073306217
76561198051177321,1459,13,0.0089102124742974,1,0,6,1,1,1,0,2,1,False,False,False,0,2.6,-5.168050986385083,1.4444444444444444,-0.8164110250272981
76561198028185256,436,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198340310727,276,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198020051378,455,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198003365406,61227,42,0.0006859718751531,3,4,8,4,6,5,3,5,4,False,False,False,0,8.4,25.289988099782885,4.666666666666667,4.292341336917765
76561198106312728,445,9,0.0202247191011235,0,0,5,1,1,1,0,0,1,False,False,False,0,1.8,-9.405766472724329,1.0,-1.5357891187112407
76561198031008457,330,10,0.0303030303030303,1,0,4,2,1,0,0,1,1,False,False,False,0,2.0,-8.486317923914061,1.1111111111111112,-1.1519882936501111
76561198105878460,421,10,0.0237529691211401,1,0,2,2,2,1,0,1,1,False,False,False,0,2.0,-8.583239624952414,1.1111111111111112,-1.046184605049524
76561197991629199,79,5,0.0632911392405063,0,0,4,0,0,0,0,1,0,False,False,False,0,1.0,-13.67823363632545,0.5555555555555556,-2.1704874983129514
76561197960332616,44390,36,0.000810993466997,3,2,8,4,6,4,1,4,4,False,False,False,0,7.2,19.069929988584416,4.0,3.232550728240197
76561198065617084,426,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197985253187,263,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198418220292,294,10,0.0340136054421768,0,0,4,2,1,0,0,1,2,False,False,False,0,2.0,-8.45879152117973,1.1111111111111112,-1.2227924692208254
76561198041379206,328,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198061218534,2380,10,0.0042016806722689,1,0,2,1,1,2,0,2,1,False,False,False,0,2.0,-8.578962325947753,1.1111111111111112,-1.0542984971510392
76561198105088252,38,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197970377585,440,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198044395197,8176,33,0.0040362035225048,2,4,8,4,3,4,0,4,4,False,False,False,0,6.6,15.880475532597304,3.6666666666666665,2.711291935899774
76561198042619229,333,5,0.015015015015015,0,0,4,0,0,0,0,0,1,False,False,False,0,1.0,-13.69613409366476,0.5555555555555556,-2.1396939598726847
76561198088775500,10447,34,0.0032545228295204,3,2,8,4,5,4,0,4,4,False,False,False,0,6.8,16.97527035913718,3.7777777777777777,2.9083682424850177
76561198137376448,400,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198303571736,35758,43,0.0012025281055987,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198035201897,515,12,0.0233009708737864,2,0,4,2,2,1,0,0,1,False,False,False,0,2.4,-6.392800296503097,1.3333333333333333,-0.744824021788599
76561198024823934,897,17,0.0189520624303233,1,0,6,2,1,3,0,2,2,False,False,False,0,3.4,-0.9757495788464148,1.8888888888888888,-0.09125112346613234
76561198043115858,951,4,0.0042060988433228,0,0,3,0,1,0,0,0,0,False,False,False,0,0.8,-14.773113031302705,0.4444444444444444,-2.299073623146203
76561198038479125,8380,37,0.0044152744630071,3,4,8,4,5,5,0,4,4,False,False,False,0,7.4,20.10718636072676,4.111111111111111,3.4350174809183325
76561198090414426,16547,34,0.0020547531274551,2,3,8,4,5,4,1,3,4,False,False,False,0,6.8,16.962641379275592,3.7777777777777777,2.82426424541809
76561198045354821,6670,40,0.0059970014992503,2,4,8,3,5,5,4,5,4,False,False,False,0,8.0,23.185267899389547,4.444444444444445,3.855979695344592
76561198120205812,3011,23,0.007638658253072,2,1,6,3,2,4,0,2,3,False,False,False,0,4.6,5.279044613907022,2.5555555555555554,1.0729349849154977
76561198084691345,231,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197964222909,90,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197971812565,2109,8,0.0037932669511616,0,0,4,1,1,1,0,0,1,False,False,False,0,1.6,-10.523699566985805,0.8888888888888888,-1.6356705533362128
76561198282411763,4481,19,0.0042401249721044,2,0,5,4,4,1,0,1,2,False,False,False,0,3.8,1.040598820244771,2.111111111111111,0.41588719496261634
76561198009744465,196,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198135930845,9964,43,0.0043155359293456,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198161672087,539,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198014938687,2339,21,0.0089781958101752,2,0,6,4,2,2,0,2,3,False,False,False,0,4.2,3.155345096081728,2.3333333333333335,0.7656098148205611
76561198057945441,404,2,0.0049504950495049,1,0,0,1,0,0,0,0,0,False,False,False,0,0.4,-17.161902834250647,0.2222222222222222,-2.269958674115917
76561197997087879,84,6,0.0714285714285714,0,0,4,1,0,0,0,0,1,False,False,False,0,1.2,-12.662644054470404,0.6666666666666666,-1.9412371111867437
76561198096934508,533,9,0.0168855534709193,1,0,5,0,0,1,0,1,1,False,False,False,0,1.8,-9.45266732055941,1.0,-1.4313105814952587
76561198050468382,526,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198079100870,1105,20,0.0180995475113122,1,0,6,3,2,3,0,3,2,False,False,False,0,4.0,2.190933661066431,2.2222222222222223,0.42376699837685594
76561198045228449,858,3,0.0034965034965034,0,0,3,0,0,0,0,0,0,False,False,False,0,0.6,-15.851236481304063,0.3333333333333333,-2.4430019146205866
76561198027112798,96,3,0.03125,0,0,3,0,0,0,0,0,0,False,False,False,0,0.6,-15.851236481304063,0.3333333333333333,-2.4430019146205866
76561197998999001,484,1,0.0020661157024793,0,0,0,1,0,0,0,0,0,False,False,False,0,0.2,-18.17154572489414,0.1111111111111111,-2.544189369809561
76561198059260462,451,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198143892061,5832,43,0.0073731138545953,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197986916834,72482,37,0.0005104715653541,3,3,8,4,6,5,0,4,4,False,False,False,0,7.4,20.14976232867495,4.111111111111111,3.396440286364132
76561197992826156,1681,11,0.0065437239738251,1,0,5,1,2,1,0,0,1,False,False,False,0,2.2,-7.3180001320794705,1.2222222222222223,-1.1176301315432127
76561198034154230,582,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197976001012,37,5,0.1351351351351351,0,0,3,0,0,1,0,0,1,False,False,False,0,1.0,-13.753246150442996,0.5555555555555556,-2.0779371281215093
76561198016444009,8510,11,0.0012925969447708,1,0,4,2,1,1,0,0,2,False,False,False,0,2.2,-7.44339734377013,1.2222222222222223,-0.9595564888336969
76561197971102284,39770,39,0.0009806386723661,3,4,8,4,6,5,0,5,4,False,False,False,0,7.8,22.240379561445256,4.333333333333333,3.7515787540753793
76561197991141199,18065,34,0.0018820924439523,1,2,8,4,4,5,1,5,4,False,False,False,0,6.8,17.01028809549508,3.7777777777777777,2.730504001962952
76561198011839810,1165,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198430143692,572,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198079227501,755,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197992700592,2076,13,0.00626204238921,1,0,4,2,2,1,0,1,2,False,False,False,0,2.6,-5.310204143051632,1.4444444444444444,-0.6429952156766502
76561198011659425,198,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198006900269,373,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198011348528,2575,21,0.0081553398058252,1,1,6,1,2,4,0,3,3,False,False,False,0,4.2,3.2574913955919627,2.3333333333333335,0.5744235735326334
76561198038980489,143,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197971115174,576,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561197976136707,235,3,0.0127659574468085,0,0,3,0,0,0,0,0,0,False,False,False,0,0.6,-15.851236481304063,0.3333333333333333,-2.4430019146205866
76561198032987171,253,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198003213686,125,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561199149568784,16140,43,0.0026641883519206,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197999781615,28266,35,0.0012382367508667,3,1,8,4,5,5,1,4,4,False,False,False,0,7.0,18.017080094013128,3.888888888888889,3.067755217113377
76561197975257757,480,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561199258030893,15634,43,0.0027504157605219,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198034249692,415,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198025038660,3951,27,0.0068337129840546,3,2,4,2,3,4,1,5,3,False,False,False,0,5.4,9.31474764048502,3.0,1.9735328795050078
76561197994632659,1261,26,0.0206185567010309,2,1,7,2,4,4,0,3,3,False,False,False,0,5.2,8.574804319694007,2.888888888888889,1.4348491354859583
76561197969604501,16823,43,0.0025560244902811,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561198048979421,1550,20,0.0129032258064516,2,1,7,1,2,2,0,3,2,False,False,False,0,4.0,2.226256012152622,2.2222222222222223,0.4218326509760252
76561197999459739,59629,43,0.0007211256267923,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
76561197976630871,298,0,0.0,0,0,0,0,0,0,0,0,0,False,False,False,0,0.0,-19.205035764088496,0.0,-2.7426462184955027
76561198018254158,19566,43,0.0021976898701829,3,4,8,4,6,5,4,5,4,False,False,False,0,8.6,26.306524279228757,4.777777777777778,4.472595531198561
